id;eventId;typeId;periodId;timeMin;timeSec;team_name;outcome;x;y;end_x;end_y;cross;ThrowIn;playerName;assist;keyPass;lb;shortName;shorter name;pro;x1_bin_xT;y1_bin_xT;x2_bin_xT;y2_bin_xT;start_zone_value_xT;end_zone_value_xT;xT
2847239761;133;Pass;1;14;4;3kq9cckrnlogidldtdie2fkbl;Successful;114.84;57.6;104.39999999999999;44.800000000000004;0;0;Rodrygo;;1.0;0;Rodrygo;RO;2.019053255686895;11.0;5.0;10.0;4.0;0.06442595;0.10805102;0.04362507
2847239763;134;Attempt Saved;1;14;5;3kq9cckrnlogidldtdie2fkbl;Successful;104.16;44.64;0.0;0.0;0;0;A. Güler;;;0;A. Güler;AG;0.0;;;;;;;
2847239775;138;Save;1;14;5;27xvwccz8kpmqsefjv2b2sc0o;Successful;2.64;39.760000000000005;0.0;0.0;0;0;G. Rulli;;;0;G. Rulli;GR;0.0;4.0;4.0;6.0;0.0;0.01262646;0.01473596;0.0021094999999999985
2847239793;139;Keeper pick-up;1;14;6;27xvwccz8kpmqsefjv2b2sc0o;Successful;3.24;40.400000000000006;0.0;0.0;0;0;G. Rulli;;;0;G. Rulli;GR;0.0;6.0;0.0;7.0;0.0;0.01473596;0.0174506;0.002714640000000001
2847239995;141;Pass;1;14;16;27xvwccz8kpmqsefjv2b2sc0o;Successful;9.0;40.800000000000004;15.12;59.36000000000001;0;0;G. Rulli;;;0;G. Rulli;GR;4.351000536694329;0.0;4.0;1.0;5.0;0.00941056;0.00977745;0.0003668899999999999
2847240023;142;Pass;1;14;22;27xvwccz8kpmqsefjv2b2sc0o;Successful;16.32;60.24;30.599999999999998;72.4;0;0;F. Medina;;;0;F. Medina;FM;10.547052117587128;1.0;6.0;2.0;7.0;0.00878589;0.00844854;-0.00033735000000000015
2847240049;143;Pass;1;14;23;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;31.439999999999998;72.4;95.52;51.6;0;0;Emerson;;;Long ball;Emerson;EM;0.0;7.0;0.0;5.0;1.0;0.0174506;0.0138454;-0.0036051999999999994
2847240055;136;Ball recovery;1;14;25;3kq9cckrnlogidldtdie2fkbl;Successful;24.720000000000002;31.92;0.0;0.0;0;0;T. Courtois;;;0;T. Courtois;TC;0.0;;;;;;;
2847240229;137;Pass;1;14;28;3kq9cckrnlogidldtdie2fkbl;Successful;30.12;37.04;35.4;42.800000000000004;0;0;T. Courtois;;;0;T. Courtois;TC;5.2824043192462256;2.0;3.0;3.0;4.0;0.01016549;0.01132376;0.0011582700000000012
2847240285;138;Pass;1;14;35;3kq9cckrnlogidldtdie2fkbl;Successful;43.68;41.84;63.959999999999994;5.5200000000000005;0;0;Dean Huijsen;;;Long ball;D. Huijsen;DH;10.544365557635672;4.0;4.0;6.0;0.0;0.01262646;0.01473596;0.0021094999999999985
2847240307;139;Pass;1;14;38;3kq9cckrnlogidldtdie2fkbl;Successful;68.28;6.720000000000001;76.08;3.3600000000000003;0;0;Dani Carvajal;;;0;D. Carvajal;DC;4.305525809290884;6.0;0.0;7.0;0.0;0.01473596;0.0174506;0.002714640000000001
2847240341;140;Pass;1;14;40;3kq9cckrnlogidldtdie2fkbl;Successful;76.08;3.3600000000000003;68.16;15.600000000000001;0;0;A. Güler;;;0;A. Güler;AG;-0.09860610861753827;7.0;0.0;6.0;1.0;0.0174506;0.01611813;-0.0013324699999999988
2847240371;141;Pass;1;14;41;3kq9cckrnlogidldtdie2fkbl;Successful;68.16;15.600000000000001;68.75999999999999;8.72;0;0;F. Valverde;;;0;F. Valverde;FV;-2.7378748231334953;0.0;4.0;1.0;5.0;0.00941056;0.00977745;0.0003668899999999999
2847240401;142;Pass;1;14;44;3kq9cckrnlogidldtdie2fkbl;Successful;69.12;12.48;73.2;4.800000000000001;0;0;A. Güler;;;0;A. Güler;AG;-0.7143564469051285;1.0;6.0;2.0;7.0;0.00878589;0.00844854;-0.00033735000000000015
2847240437;143;Pass;1;14;46;3kq9cckrnlogidldtdie2fkbl;Successful;70.55999999999999;8.56;60.35999999999999;20.0;0;0;F. Mastantuono;;;0;F. Mastantuono;FM;-4.3141379105492845;7.0;0.0;5.0;1.0;0.0174506;0.0138454;-0.0036051999999999994
2847240553;144;Pass;1;14;49;3kq9cckrnlogidldtdie2fkbl;Successful;62.75999999999999;22.8;67.44;28.400000000000002;0;0;F. Valverde;;;0;F. Valverde;FV;5.943524366562372;6.0;2.0;6.0;2.0;0.01685596;0.01685596;0.0
2847240581;145;Pass;1;14;54;3kq9cckrnlogidldtdie2fkbl;Successful;64.67999999999999;44.0;65.64;71.04;0;0;A. Güler;;;0;A. Güler;AG;-7.133428364151456;6.0;4.0;6.0;7.0;0.01689528;0.01473596;-0.0021593199999999993
2847240611;146;Pass;1;14;57;3kq9cckrnlogidldtdie2fkbl;Successful;71.75999999999999;70.08;84.6;78.72000000000001;0;0;A. Tchouaméni;;;0;A. Tchouaméni;AT;4.386532019485145;7.0;7.0;8.0;7.0;0.0174506;0.02122129;0.00377069
2847240603;145;Challenge;1;15;0;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;39.35999999999999;3.6799999999999997;0.0;0.0;0;0;M. Greenwood;;;0;M. Greenwood;MG;0.0;6.0;4.0;6.0;7.0;0.01689528;0.01473596;-0.0021593199999999993
2847241255;153;Take On;1;15;0;3kq9cckrnlogidldtdie2fkbl;Successful;80.64;76.32000000000001;0.0;0.0;0;0;Rodrygo;;;0;Rodrygo;RO;0.0;4.0;7.0;5.0;7.0;0.01126267;0.01248344;0.0012207699999999995
2847240621;147;Pass;1;15;0;3kq9cckrnlogidldtdie2fkbl;Successful;79.08;75.44;83.75999999999999;66.48;0;0;Rodrygo;;;0;Rodrygo;RO;9.250044962297324;8.0;7.0;8.0;6.0;0.02122129;0.02401521;0.0027939199999999983
2847240631;146;83;1;15;1;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;41.64;18.0;0.0;0.0;0;0;G. Kondogbia;;;0;G. Kondogbia;GK;0.0;7.0;7.0;8.0;7.0;0.0174506;0.02122129;0.00377069
2847240669;148;Pass;1;15;2;3kq9cckrnlogidldtdie2fkbl;Successful;83.75999999999999;64.64;82.55999999999999;57.6;0;0;A. Tchouaméni;;;0;A. Tchouaméni;AT;2.452691886610424;8.0;6.0;8.0;5.0;0.02401521;0.0241224;0.00010719000000000006
2847240687;147;83;1;15;3;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;28.56;22.400000000000002;0.0;0.0;0;0;B. Pavard;;;0;B. Pavard;BP;0.0;8.0;7.0;8.0;6.0;0.02122129;0.02401521;0.0027939199999999983
2847240711;149;Pass;1;15;4;3kq9cckrnlogidldtdie2fkbl;Successful;90.24;53.68;96.71999999999998;60.48;0;0;Álvaro Carreras;;;0;Á. Carreras;ÁC;1.7473554198993995;9.0;5.0;9.0;6.0;0.02855202;0.02953272;0.0009806999999999975
2847240727;150;Pass;1;15;6;3kq9cckrnlogidldtdie2fkbl;Successful;96.96;59.2;93.71999999999998;51.36000000000001;0;0;Rodrygo;;;0;Rodrygo;RO;1.3611649035356557;9.0;5.0;9.0;5.0;0.02855202;0.02855202;0.0
2847240767;151;Offside Pass;1;15;7;3kq9cckrnlogidldtdie2fkbl;Successful;93.11999999999999;50.72;102.36;49.36000000000001;0;0;A. Tchouaméni;;;0;A. Tchouaméni;AT;0.0;;;;;;;
2847240783;148;Offside provoked;1;15;7;27xvwccz8kpmqsefjv2b2sc0o;Successful;17.4;45.6;0.0;0.0;0;0;Emerson;;;0;Emerson;EM;0.0;8.0;6.0;8.0;5.0;0.02401521;0.0241224;0.00010719000000000006
2847240771;152;Deleted event;1;15;9;3kq9cckrnlogidldtdie2fkbl;Successful;0.0;0.0;0.0;0.0;0;0;K. Mbappé;;;0;K. Mbappé;KM;0.0;;;;;;;
2847241317;149;Pass;1;15;39;27xvwccz8kpmqsefjv2b2sc0o;Successful;9.12;39.28;13.92;50.88;0;0;G. Rulli;;;0;G. Rulli;GR;4.245848573211063;9.0;5.0;9.0;6.0;0.02855202;0.02953272;0.0009806999999999975
2847241347;150;Pass;1;15;40;27xvwccz8kpmqsefjv2b2sc0o;Successful;13.92;50.88;9.6;38.32;0;0;F. Medina;;;0;F. Medina;FM;-3.776292804282491;9.0;5.0;9.0;5.0;0.02855202;0.02855202;0.0
2847241445;151;Pass;1;15;45;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;9.6;38.32;112.32;69.04;0;0;G. Rulli;;;Long ball;G. Rulli;GR;0.0;;;;;;;
2847241465;154;Keeper Sweeper;1;15;53;3kq9cckrnlogidldtdie2fkbl;Successful;10.92;1.52;0.0;0.0;0;0;T. Courtois;;;0;T. Courtois;TC;0.0;;;;;;;
2847241517;155;Pass;1;15;54;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;10.92;1.52;76.55999999999999;9.36;0;0;T. Courtois;;;Long ball;T. Courtois;TC;0.0;5.0;7.0;8.0;5.0;0.01248344;0.0241224;0.011638959999999999
2847241541;152;Aerial;1;15;57;27xvwccz8kpmqsefjv2b2sc0o;Successful;43.440000000000005;70.64;0.0;0.0;0;0;F. Medina;;;0;F. Medina;FM;0.0;;;;;;;
2847241525;156;Aerial;1;15;57;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;76.55999999999999;9.36;0.0;0.0;0;0;F. Mastantuono;;;0;F. Mastantuono;FM;0.0;;;;;;;
2847241623;153;Pass;1;15;58;27xvwccz8kpmqsefjv2b2sc0o;Successful;43.440000000000005;70.64;55.08;70.64;0;0;F. Medina;;;0;F. Medina;FM;10.676290189362717;4.0;7.0;5.0;7.0;0.01126267;0.01248344;0.0012207699999999995
2847241627;154;Aerial;1;15;58;27xvwccz8kpmqsefjv2b2sc0o;Successful;55.08;70.64;0.0;0.0;0;0;Emerson;;;0;Emerson;EM;0.0;;;;;;;
2847241549;157;Aerial;1;15;58;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;64.92;9.36;0.0;0.0;0;0;A. Güler;;;0;A. Güler;AG;0.0;;;;;;;
2847241641;155;Pass;1;15;59;27xvwccz8kpmqsefjv2b2sc0o;Successful;55.08;70.64;81.11999999999999;50.400000000000006;0;0;Emerson;;;0;Emerson;EM;31.54037903198843;5.0;7.0;8.0;5.0;0.01248344;0.0241224;0.011638959999999999
2847241653;156;Dispossessed;1;16;2;27xvwccz8kpmqsefjv2b2sc0o;Successful;78.84;49.44;0.0;0.0;0;0;M. O'Riley;;;0;M. O'Riley;MO;0.0;;;;;;;
2847241679;158;Tackle;1;16;2;3kq9cckrnlogidldtdie2fkbl;Successful;41.16;30.560000000000002;0.0;0.0;0;0;Dani Carvajal;;;0;D. Carvajal;DC;0.0;;;;;;;
2847241759;160;Ball recovery;1;16;4;3kq9cckrnlogidldtdie2fkbl;Successful;37.56;40.24;0.0;0.0;0;0;Dean Huijsen;;;0;D. Huijsen;DH;0.0;;;;;;;
2847241747;159;Pass;1;16;4;3kq9cckrnlogidldtdie2fkbl;Successful;35.16;38.32;39.959999999999994;30.080000000000002;0;0;Dean Huijsen;;;0;D. Huijsen;DH;4.2042421119024596;3.0;3.0;3.0;2.0;0.01132376;0.01110462;-0.0002191399999999996
2847241717;157;Start delay;1;16;6;27xvwccz8kpmqsefjv2b2sc0o;Successful;0.0;0.0;0.0;0.0;0;0;;;;0;;;0.0;;;;;;;
2847241769;161;Start delay;1;16;6;3kq9cckrnlogidldtdie2fkbl;Successful;0.0;0.0;0.0;0.0;0;0;;;;0;;;0.0;;;;;;;
2847242977;158;End delay;1;17;19;27xvwccz8kpmqsefjv2b2sc0o;Successful;0.0;0.0;0.0;0.0;0;0;;;;0;;;0.0;;;;;;;
2847242957;162;End delay;1;17;19;3kq9cckrnlogidldtdie2fkbl;Successful;0.0;0.0;0.0;0.0;0;0;;;;0;;;0.0;;;;;;;
2847242963;163;68;1;17;20;3kq9cckrnlogidldtdie2fkbl;Successful;43.68;28.160000000000004;0.0;0.0;0;0;;;;0;;;0.0;;;;;;;
2847242995;159;68;1;17;20;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;81.84;46.56;0.0;0.0;0;0;;;;0;;;0.0;3.0;3.0;3.0;2.0;0.01132376;0.01110462;-0.0002191399999999996
2847243067;164;Pass;1;17;22;3kq9cckrnlogidldtdie2fkbl;Successful;42.959999999999994;27.04;52.68;8.88;0;0;Éder Militão;;;0;É. Militão;ÉM;3.9575587221407886;4.0;2.0;5.0;0.0;0.01269174;0.01248344;-0.0002082999999999998
2847243117;165;Pass;1;17;28;3kq9cckrnlogidldtdie2fkbl;Successful;63.24;11.120000000000001;69.47999999999999;23.52;0;0;Dani Carvajal;;;0;D. Carvajal;DC;10.54477496136262;6.0;1.0;6.0;2.0;0.01611813;0.01685596;0.0007378299999999983
2847243133;166;Pass;1;17;30;3kq9cckrnlogidldtdie2fkbl;Successful;70.08;23.12;61.92;20.64;0;0;A. Güler;;;0;A. Güler;AG;-8.525008697987666;7.0;2.0;6.0;1.0;0.01935132;0.01611813;-0.0032331900000000004
2847243203;167;Pass;1;17;32;3kq9cckrnlogidldtdie2fkbl;Successful;54.35999999999999;20.0;35.04;25.680000000000003;0;0;F. Valverde;;;0;F. Valverde;FV;-17.539056579702347;5.0;1.0;3.0;2.0;0.0138454;0.01110462;-0.00274078
2847243219;168;Pass;1;17;36;3kq9cckrnlogidldtdie2fkbl;Successful;35.04;25.680000000000003;54.959999999999994;34.56;0;0;Éder Militão;;;0;É. Militão;ÉM;20.891259245665594;3.0;2.0;5.0;3.0;0.01110462;0.01484598;0.003741359999999999
2847243261;169;Pass;1;17;36;3kq9cckrnlogidldtdie2fkbl;Successful;54.959999999999994;34.56;40.199999999999996;25.040000000000003;0;0;A. Tchouaméni;;;0;A. Tchouaméni;AT;-15.923050469043545;5.0;3.0;3.0;2.0;0.01484598;0.01110462;-0.003741359999999999
2847243295;170;Pass;1;17;39;3kq9cckrnlogidldtdie2fkbl;Successful;41.879999999999995;20.880000000000003;42.959999999999994;8.4;0;0;Éder Militão;;;0;É. Militão;ÉM;-2.8431745554437953;4.0;2.0;4.0;0.0;0.01269174;0.01126267;-0.0014290699999999993
2847243319;171;Pass;1;17;40;3kq9cckrnlogidldtdie2fkbl;Successful;42.959999999999994;8.4;53.04;24.0;0;0;F. Valverde;;;0;F. Valverde;FV;14.423916397058562;4.0;0.0;5.0;2.0;0.01126267;0.01429128;0.0030286099999999993
2847243343;172;Pass;1;17;42;3kq9cckrnlogidldtdie2fkbl;Successful;53.04;21.200000000000003;72.84;15.36;0;0;A. Tchouaméni;;;0;A. Tchouaméni;AT;16.340154149420762;5.0;2.0;7.0;1.0;0.01429128;0.01870347;0.00441219
2847243345;173;Foul;1;17;45;3kq9cckrnlogidldtdie2fkbl;Successful;70.92;16.64;0.0;0.0;0;0;A. Güler;;;0;A. Güler;AG;0.0;;;;;;;
2847243347;160;Foul;1;17;45;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;49.08;63.36000000000001;0.0;0.0;0;0;G. Kondogbia;;;0;G. Kondogbia;GK;0.0;;;;;;;
2847243635;174;Pass;1;18;2;3kq9cckrnlogidldtdie2fkbl;Successful;74.04;12.48;90.84;6.800000000000001;0;0;F. Valverde;;;0;F. Valverde;FV;9.38170140230335;7.0;1.0;9.0;0.0;0.01870347;0.02756312;0.00885965
2847243667;175;Take On;1;18;5;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;84.11999999999999;14.4;0.0;0.0;0;0;F. Mastantuono;;;0;F. Mastantuono;FM;0.0;3.0;6.0;4.0;5.0;0.0105949;0.01269174;0.002096839999999999
2847243695;161;Tackle;1;18;5;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;35.879999999999995;65.60000000000001;0.0;0.0;0;0;Emerson;;;0;Emerson;EM;0.0;;;;;;;
2847243707;176;Pass;1;18;6;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;78.48;21.36;83.16;30.560000000000002;0;0;F. Valverde;;;0;F. Valverde;FV;0.0;;;;;;;
2847243727;162;Ball touch;1;18;8;27xvwccz8kpmqsefjv2b2sc0o;Successful;39.24;52.160000000000004;0.0;0.0;0;0;M. O'Riley;;;0;M. O'Riley;MO;0.0;;;;;;;
2847243761;177;Pass;1;18;9;3kq9cckrnlogidldtdie2fkbl;Successful;65.16;30.0;65.75999999999999;48.24;0;0;Éder Militão;;;0;É. Militão;ÉM;0.8819580830079587;6.0;2.0;6.0;4.0;0.01685596;0.01689528;3.931999999999894e-05
2847243839;178;Pass;1;18;11;3kq9cckrnlogidldtdie2fkbl;Successful;65.75999999999999;48.24;77.64;52.160000000000004;0;0;A. Tchouaméni;;;0;A. Tchouaméni;AT;10.79153192919118;6.0;4.0;7.0;5.0;0.01689528;0.01935132;0.002456040000000003
2847388403;788;Take On;1;18;14;3kq9cckrnlogidldtdie2fkbl;Successful;82.91999999999999;46.56;0.0;0.0;0;0;K. Mbappé;;;0;K. Mbappé;KM;0.0;9.0;6.0;8.0;5.0;0.02953272;0.0241224;-0.00541032
2847388401;936;Challenge;1;18;14;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;37.08;33.44;0.0;0.0;0;0;G. Kondogbia;;;0;G. Kondogbia;GK;0.0;;;;;;;
2847243851;179;Pass;1;18;15;3kq9cckrnlogidldtdie2fkbl;Successful;90.11999999999999;56.24;91.68;46.96000000000001;0;0;K. Mbappé;;;0;K. Mbappé;KM;4.845400755324441;9.0;5.0;9.0;4.0;0.02855202;0.03511326;0.0065612399999999994
2847243871;180;Pass;1;18;16;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;92.16;48.24;105.6;49.04;0;0;F. Mastantuono;;;0;F. Mastantuono;FM;0.0;2.0;1.0;0.0;4.0;0.00942382;0.00941056;-1.3259999999999314e-05
2847243941;163;Clearance;1;18;18;27xvwccz8kpmqsefjv2b2sc0o;Successful;14.04;30.080000000000002;44.879999999999995;66.64;0;0;B. Pavard;;;0;B. Pavard;BP;0.0;;;;;;;
2847243961;181;Pass;1;18;23;3kq9cckrnlogidldtdie2fkbl;Successful;69.96;20.480000000000004;47.04;22.16;0;0;Dani Carvajal;;;0;D. Carvajal;DC;-21.396940935704784;7.0;2.0;4.0;2.0;0.01935132;0.01269174;-0.006659580000000002
2847244017;182;Pass;1;18;27;3kq9cckrnlogidldtdie2fkbl;Successful;44.76;29.52;48.959999999999994;52.08;0;0;Éder Militão;;;0;É. Militão;ÉM;3.906607993220277;4.0;2.0;4.0;5.0;0.01269174;0.01269174;0.0
2847244153;183;Pass;1;18;33;3kq9cckrnlogidldtdie2fkbl;Successful;56.4;52.160000000000004;54.0;33.04;0;0;Dean Huijsen;;;0;D. Huijsen;DH;-1.6139355536237048;5.0;5.0;5.0;3.0;0.01429128;0.01484598;0.0005547
2847244209;184;Pass;1;18;36;3kq9cckrnlogidldtdie2fkbl;Successful;53.279999999999994;27.84;73.08;3.84;0;0;Éder Militão;;;0;É. Militão;ÉM;8.58197038980473;5.0;2.0;7.0;0.0;0.01429128;0.0174506;0.00315932
2847244277;185;Pass;1;18;39;3kq9cckrnlogidldtdie2fkbl;Successful;76.55999999999999;4.32;84.36;26.72;0;0;Dani Carvajal;;;0;D. Carvajal;DC;18.18095670113236;7.0;0.0;8.0;2.0;0.0174506;0.0241224;0.0066717999999999986
2847244319;186;Pass;1;18;42;3kq9cckrnlogidldtdie2fkbl;Successful;79.68;30.32;72.96;35.36000000000001;0;0;A. Güler;;;0;A. Güler;AG;-5.802583269351111;8.0;3.0;7.0;3.0;0.02385149;0.0199707;-0.0038807899999999985
2847244369;188;81;1;18;43;3kq9cckrnlogidldtdie2fkbl;Successful;76.55999999999999;29.760000000000005;0.0;0.0;0;0;;;;0;;;0.0;;;;;;;
2847244323;187;Deleted event;1;18;44;3kq9cckrnlogidldtdie2fkbl;Successful;0.0;0.0;0.0;0.0;0;0;;;;0;;;0.0;;;;;;;
2847244383;189;Pass;1;18;45;3kq9cckrnlogidldtdie2fkbl;Successful;57.24;33.68;74.75999999999999;28.32;0;0;Dean Huijsen;;;0;D. Huijsen;DH;16.35397110201672;5.0;3.0;7.0;2.0;0.01484598;0.01935132;0.004505340000000002
2847244425;191;Pass;1;18;49;3kq9cckrnlogidldtdie2fkbl;Successful;67.32;28.8;64.55999999999999;52.160000000000004;0;0;F. Valverde;;;0;F. Valverde;FV;-2.900473290438242;6.0;2.0;6.0;5.0;0.01685596;0.01685596;0.0
2847244465;192;Pass;1;18;50;3kq9cckrnlogidldtdie2fkbl;Successful;65.52;53.84;77.39999999999999;52.32000000000001;0;0;A. Tchouaméni;;;0;A. Tchouaméni;AT;11.864747097892327;6.0;5.0;7.0;5.0;0.01685596;0.01935132;0.002495360000000002
2847254509;247;83;1;18;52;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;39.35999999999999;42.24;0.0;0.0;0;0;P. Højbjerg;;;0;P. Højbjerg;PH;0.0;;;;;;;
2847244471;193;Pass;1;18;53;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;82.55999999999999;39.92;85.08;30.080000000000002;0;0;F. Mastantuono;;;0;F. Mastantuono;FM;0.0;;;;;;;
2847244473;164;Deleted event;1;18;54;27xvwccz8kpmqsefjv2b2sc0o;Successful;0.0;0.0;0.0;0.0;0;0;P. Højbjerg;;;0;P. Højbjerg;PH;0.0;4.0;2.0;5.0;0.0;0.01269174;0.01248344;-0.0002082999999999998
2847244509;165;Ball recovery;1;18;55;27xvwccz8kpmqsefjv2b2sc0o;Successful;37.199999999999996;48.480000000000004;0.0;0.0;0;0;F. Medina;;;0;F. Medina;FM;0.0;6.0;1.0;6.0;2.0;0.01611813;0.01685596;0.0007378299999999983
2847244537;166;Pass;1;18;55;27xvwccz8kpmqsefjv2b2sc0o;Successful;37.199999999999996;48.88;30.839999999999996;57.84;0;0;F. Medina;;;0;F. Medina;FM;-7.652472715309344;7.0;2.0;6.0;1.0;0.01935132;0.01611813;-0.0032331900000000004
2847244553;167;Pass;1;18;57;27xvwccz8kpmqsefjv2b2sc0o;Successful;30.839999999999996;57.84;41.52;59.28;0;0;Emerson;;;0;Emerson;EM;10.113741814456816;5.0;1.0;3.0;2.0;0.0138454;0.01110462;-0.00274078
2847244565;168;Pass;1;18;58;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;38.76;59.760000000000005;40.08;53.36000000000001;0;0;T. Weah;;;0;T. Weah;TW;0.0;3.0;2.0;5.0;3.0;0.01110462;0.01484598;0.003741359999999999
2847244625;195;Ball recovery;1;18;58;3kq9cckrnlogidldtdie2fkbl;Successful;82.08;37.12;0.0;0.0;0;0;F. Valverde;;;0;F. Valverde;FV;0.0;4.0;2.0;5.0;0.0;0.01269174;0.01248344;-0.0002082999999999998
2847244619;194;Pass;1;18;59;3kq9cckrnlogidldtdie2fkbl;Successful;74.28;29.52;87.11999999999999;23.6;0;0;F. Valverde;;;0;F. Valverde;FV;10.162657360219995;7.0;2.0;8.0;2.0;0.01935132;0.0241224;0.004771079999999997
2847244689;197;Take On;1;19;2;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;91.2;16.32;0.0;0.0;0;0;A. Güler;;;0;A. Güler;AG;0.0;4.0;3.0;4.0;1.0;0.01262646;0.01214719;-0.0004792700000000004
2847255775;258;Tackle;1;19;2;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;28.799999999999997;63.68;0.0;0.0;0;0;Emerson;;;0;Emerson;EM;0.0;;;;;;;
2847244685;196;Deleted event;1;19;3;3kq9cckrnlogidldtdie2fkbl;Successful;0.0;0.0;98.52;16.56;0;0;A. Güler;;;0;A. Güler;AG;0.0;5.0;0.0;4.0;2.0;0.01248344;0.01269174;0.0002082999999999998
2847244713;169;Deleted event;1;19;3;27xvwccz8kpmqsefjv2b2sc0o;Successful;0.0;0.0;0.0;0.0;0;0;Emerson;;;0;Emerson;EM;0.0;5.0;3.0;3.0;2.0;0.01484598;0.01110462;-0.003741359999999999
2847244699;198;Take On;1;19;3;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;96.48;16.96;0.0;0.0;0;0;A. Güler;;;0;A. Güler;AG;0.0;4.0;2.0;3.0;4.0;0.01269174;0.01132376;-0.0013679799999999995
2847244755;170;Tackle;1;19;3;27xvwccz8kpmqsefjv2b2sc0o;Successful;23.52;63.04;0.0;0.0;0;0;Emerson;;;0;Emerson;EM;0.0;4.0;2.0;4.0;0.0;0.01269174;0.01126267;-0.0014290699999999993
2847244757;171;Ball recovery;1;19;7;27xvwccz8kpmqsefjv2b2sc0o;Successful;22.439999999999998;59.84;0.0;0.0;0;0;P. Højbjerg;;;0;P. Højbjerg;PH;0.0;4.0;0.0;5.0;2.0;0.01126267;0.01429128;0.0030286099999999993
2847244781;172;Pass;1;19;8;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;33.0;56.48;40.199999999999996;62.24;0;0;P. Højbjerg;;;0;P. Højbjerg;PH;0.0;5.0;2.0;7.0;1.0;0.01429128;0.01870347;0.00441219
2847244785;173;Deleted event;1;19;9;27xvwccz8kpmqsefjv2b2sc0o;Successful;0.0;0.0;0.0;0.0;0;0;T. Weah;;;0;T. Weah;TW;0.0;;;;;;;
2847244869;199;Interception;1;19;9;3kq9cckrnlogidldtdie2fkbl;Successful;79.8;17.76;0.0;0.0;0;0;Éder Militão;;;0;É. Militão;ÉM;0.0;3.0;4.0;3.0;6.0;0.01132376;0.0105949;-0.0007288599999999996
2847251373;252;Ball touch;1;19;10;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;81.71999999999998;12.72;0.0;0.0;0;0;A. Güler;;;0;A. Güler;AG;0.0;;;;;;;
2847259363;306;Ball touch;1;19;10;27xvwccz8kpmqsefjv2b2sc0o;Successful;48.959999999999994;65.2;0.0;0.0;0;0;P. Aubameyang;;;0;P. Aubameyang;PA;0.0;;;;;;;
2847244881;174;Pass;1;19;11;27xvwccz8kpmqsefjv2b2sc0o;Successful;35.16;68.0;38.64;62.96000000000001;0;0;Emerson;;;0;Emerson;EM;4.803431490091825;7.0;1.0;9.0;0.0;0.01870347;0.02756312;0.00885965
2847244895;175;Pass;1;19;14;27xvwccz8kpmqsefjv2b2sc0o;Successful;39.35999999999999;61.2;48.84;56.720000000000006;0;0;P. Højbjerg;;;0;P. Højbjerg;PH;10.2822441684592;3.0;6.0;4.0;5.0;0.0105949;0.01269174;0.002096839999999999
2847244899;176;Foul;1;19;15;27xvwccz8kpmqsefjv2b2sc0o;Successful;50.4;59.120000000000005;0.0;0.0;0;0;P. Aubameyang;;;0;P. Aubameyang;PA;0.0;;;;;;;
2847244885;200;Foul;1;19;15;3kq9cckrnlogidldtdie2fkbl;Unsuccessful;69.6;20.880000000000003;0.0;0.0;0;0;Éder Militão;;;0;É. Militão;ÉM;0.0;;;;;;;
2847245311;177;Pass;1;19;41;27xvwccz8kpmqsefjv2b2sc0o;Successful;45.35999999999999;58.160000000000004;33.239999999999995;28.560000000000002;0;0;P. Højbjerg;;;0;P. Højbjerg;PH;-10.693562904856392;6.0;2.0;6.0;4.0;0.01685596;0.01689528;3.931999999999894e-05
2847245317;178;Pass;1;19;42;27xvwccz8kpmqsefjv2b2sc0o;Unsuccessful;30.12;31.28;46.440000000000005;28.0;0;0;L. Balerdi;;;0;L. Balerdi;LB;0.0;6.0;4.0;7.0;5.0;0.01689528;0.01935132;0.002456040000000003
2847245361;202;Deleted event;1;19;43;3kq9cckrnlogidldtdie2fkbl;Successful;0.0;0.0;0.0;0.0;0;0;Rodrygo;;;0;Rodrygo;RO;0.0;;;;;;;
2847255557;257;Ball touch;1;19;43;27xvwccz8kpmqsefjv2b2sc0o;Successful;43.92;27.92;0.0;0.0;0;0;M. O'Riley;;;0;M. O'Riley;MO;0.0;;;;;;;
